label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
v_sign,0.0,0.0,0.0,-0.1041318442048248,-0.020068093480187704,-0.09252706597608196,-0.1507541822044974,-0.10913727088674322,-0.15151486616886684,-0.05782098831352301,-0.18983127077928114,-0.20529637023706485,0.024832506439469385,-0.2680538437150023,-0.25421377917568505,-0.20121477723666087,-0.4017379970799902,-0.11427780189300939,-0.2908773102945235,-0.5791384077472557,-0.1834575488379698,-0.34837191352174035,-0.6995068983698273,-0.22299245985578434,-0.3931930637908149,-0.8080405493025793,-0.24969788077561683,-0.10213938514151993,-0.4491081487473199,-0.11838870446554285,-0.10298145274247679,-0.666349647672797,-0.1899837948096262,-0.10072824091291221,-0.8226508465686186,-0.23109647225803104,-0.10102264874854915,-0.9624100853894549,-0.2521135696080032,-0.01272072796761935,-0.4078688453340735,-0.13134511661402073,0.025685627904855117,-0.42398863661357217,-0.2225157866260936,0.009234812863798889,-0.2820378704744932,-0.24311967177162289,-0.011639225767515596,-0.1946845094348663,-0.23445082663610425,0.05976400107255227,-0.32282297849397446,-0.15173005875506426,0.08351520270235413,-0.28378763799645335,-0.22900694644771014,0.053125563311703684,-0.18290207690586588,-0.2401109727211928,0.01759883781816947,-0.11837435374055874,-0.23215510184133667
v_sign,0.0,0.0,0.0,-0.1031867458844105,-0.015915627551886535,-0.09731202081829919,-0.14839493706314053,-0.1063941264088986,-0.15891362512032126,-0.056448023876242155,-0.18706088047238517,-0.21388060184682775,0.023899865489544,-0.26561705391775947,-0.2640825898484721,-0.2013057713815588,-0.401224767261214,-0.12005369089699942,-0.29227814570881866,-0.5793973682334138,-0.19031339239684897,-0.35037994743741985,-0.700739189374989,-0.23110937712912508,-0.3956468041990601,-0.810133937102724,-0.2588621663998112,-0.10136042219996251,-0.4469587795385328,-0.1222899958031931,-0.10241906482804208,-0.6663561293110476,-0.1948865717799396,-0.10066994307875163,-0.8209635051103377,-0.23603992357987655,-0.1011162944969612,-0.9611125261567555,-0.2569790011883922,-0.01161489803766439,-0.4045287734516719,-0.13370172112357273,0.02687711917283458,-0.4267909325006457,-0.22694449048356613,0.00848678999831888,-0.2832110101289708,-0.24714443104622177,-0.01320222109526457,-0.19811475806171455,-0.23800748835259164,0.06098706383398375,-0.32001957160399147,-0.15264053652419238,0.08209829288411499,-0.28607566533212103,-0.2320407055825276,0.050332210806062386,-0.18191507077140043,-0.24269716082174692,0.014866154502312256,-0.11870413765583569,-0.23419967298183852
v_sign,0.0,0.0,0.0,-0.10263491601076345,-0.021054814857505676,-0.0916662850053715,-0.14516066371690586,-0.11251200239365407,-0.14772014192724273,-0.05285125937761211,-0.1944318769089964,-0.19825535328022142,0.022828038155593467,-0.27380593638543144,-0.2442660146067845,-0.20120358586117928,-0.40324547153583395,-0.11093418324102486,-0.2941548616454642,-0.5815619714423916,-0.17776910958015074,-0.35361271483353235,-0.7011865993316074,-0.2151795807519233,-0.4008341542613797,-0.80911275481488,-0.24023799046449465,-0.10221969268325405,-0.45122737504207416,-0.11444901838923587,-0.10887330603738064,-0.6710095456702015,-0.1831249015181378,-0.11326013999548212,-0.8248769763458256,-0.22246129767197476,-0.12000948235712404,-0.9627848008962451,-0.24216348054063186,-0.012599547783537005,-0.40963317098019575,-0.1270352953290519,0.026151614102911953,-0.4333203844337695,-0.21961880223542518,0.013031471498650329,-0.2925002309807781,-0.2437108012742559,-0.005262113201271284,-0.2039570622673758,-0.2368143861539235,0.06043025313772027,-0.3247042444840755,-0.14647165126912964,0.08650820660245064,-0.2863585640323669,-0.2269648852327001,0.05516376602540986,-0.1826559166927123,-0.24173374378103812,0.01847878006960081,-0.11493902598502156,-0.235983318204723
v_sign,0.0,0.0,0.0,-0.10157713395332209,-0.018065040378913707,-0.09521414493867625,-0.14496592345449397,-0.10873861898053161,-0.15297013433346393,-0.05215729615707949,-0.18885155693097028,-0.20432223141963227,0.0258199972423054,-0.26778589318264556,-0.2508743171721278,-0.20005433093100392,-0.4024400448650554,-0.11345688673440195,-0.2938405580870826,-0.5801515415618135,-0.18020115406579856,-0.35379462028476805,-0.6990510319705405,-0.21728307635606697,-0.4010771252733948,-0.8066681520477915,-0.2422511743716773,-0.10140046286955902,-0.45005861221874915,-0.11528864510427811,-0.10978394772009878,-0.6697199576251193,-0.18421122270587503,-0.11539571253251203,-0.8232926130331881,-0.2234309619361558,-0.12311670564624269,-0.9621217238844564,-0.24323664448519716,-0.012220196851721427,-0.4084997935216818,-0.12653233449864024,0.026556375031008668,-0.4388509720674483,-0.220341080017981,0.01499807406083913,-0.2966879517428749,-0.24521101087996583,-0.0025341724089184034,-0.20672512915390018,-0.23878476158554993,0.06100286675958639,-0.32478272573879285,-0.14478644719885772,0.08530661099070885,-0.2856629412279092,-0.2271429167428589,0.05421389057734327,-0.18012495876148651,-0.243415823126501,0.017259245452745358,-0.11216836184103815,-0.23869525916045634
v_sign,0.0,0.0,0.0,-0.10231779676715416,-0.018267364466813988,-0.0953323653480334,-0.1474745441210693,-0.10889008747429248,-0.15382904314782983,-0.05514492054418655,-0.18842766972082448,-0.20577466490818017,0.023993737373472362,-0.2672197342526277,-0.252810680352854,-0.2009464602748515,-0.4022735092261931,-0.11489879839722765,-0.29590531729182,-0.5803966414194137,-0.18228420402575785,-0.35648373586270965,-0.6997992026304966,-0.22016251505461207,-0.40384859132170886,-0.8076181411149018,-0.24575762388465203,-0.10239183315812764,-0.4480356304436503,-0.11646891252206397,-0.11177641649427802,-0.6677427337902353,-0.1856039606123777,-0.11570341767654119,-0.8217809954620585,-0.2248898922413012,-0.12092323101925662,-0.9619775740383307,-0.24490144803000108,-0.013100674960191955,-0.4065767381730282,-0.12729238617896924,0.024855017477300203,-0.43489759039725084,-0.2195344198488603,0.010042783700882353,-0.2922640549518279,-0.2424075763047373,-0.009321151890068715,-0.20297081540956768,-0.2351222764989871,0.060003075532601896,-0.3237552901405206,-0.14534306783485185,0.08182953879440528,-0.2838863467105897,-0.22557373774146072,0.05096835626624578,-0.17895130901112463,-0.23977375895155584,0.015385991028553567,-0.11266852031643619,-0.2338826872862627
v_sign,0.0,0.0,0.0,-0.10415293010945485,-0.020334709239018978,-0.09225343685920462,-0.14964274600853708,-0.11056785347302762,-0.14899131688338188,-0.05840864331041976,-0.19015568121437532,-0.20007581804538654,0.020737052377217513,-0.2670330128082281,-0.24651982558624072,-0.2011578112404202,-0.4019064499019197,-0.11253339922286909,-0.2945870347550116,-0.579178935569595,-0.17984330297369597,-0.3549242527389365,-0.6980135795933281,-0.21736776399916585,-0.4022681133279904,-0.8052817244461189,-0.24257592254657828,-0.10274309599863077,-0.4494439102888374,-0.11554795394860407,-0.11121041476532403,-0.667035780853188,-0.18494953475887926,-0.11473500004238424,-0.8220285523596452,-0.22472359128832284,-0.11937832689166045,-0.9621778313886297,-0.244872693154671,-0.01315726397220353,-0.40848280540778076,-0.12758653820946772,0.023286908201638323,-0.4278166551600928,-0.21973258157097605,0.01039846685264444,-0.2873532713465885,-0.24366662876974268,-0.006804399439541089,-0.19932583851104343,-0.2368773481283221,0.060056617049904525,-0.3250286234210581,-0.14663348959057174,0.0822059779729904,-0.2822866181499384,-0.22634130268721614,0.05092308139189163,-0.17893936409089828,-0.24111833183939976,0.015143344516137542,-0.1117664698084727,-0.23560749280795243
v_sign,0.0,0.0,0.0,-0.10429274587153568,-0.02065662799237147,-0.09339019796336262,-0.15334298081757217,-0.11059560527923046,-0.15114911300858555,-0.06309056831694171,-0.1856029487436414,-0.20267019952294443,0.01790382333219145,-0.2619467973836414,-0.2488757079528354,-0.20534966421239512,-0.4005065459534476,-0.11374889667700902,-0.3002802408291209,-0.5790379963128554,-0.18232828137428045,-0.3614080275452308,-0.698688572657277,-0.2208917645855843,-0.4100133547683712,-0.8056130457201227,-0.2466685686557334,-0.10670033619488022,-0.4456937859401147,-0.11670820376186547,-0.12022972858717688,-0.6665411186669157,-0.18698466540603284,-0.1281276821718414,-0.8202207502881613,-0.22613390913568235,-0.13640451022368955,-0.9597476831033688,-0.24551617944312962,-0.015966385829504156,-0.40443567316891277,-0.12895882057712973,0.01716825048370057,-0.4261170541296192,-0.2210342013871679,2.0790080509163625e-05,-0.2855625468351505,-0.24200265583708097,-0.020585644717490182,-0.20108769770801657,-0.23309593784599683,0.05789997821648719,-0.32146186785454045,-0.14851654431401684,0.07807803835561439,-0.2826757946562614,-0.2268414896257734,0.046200409910147046,-0.1797236129760333,-0.23878318811975777,0.010444639446653674,-0.11691113673599748,-0.23140662005414808
v_sign,0.0,0.0,0.0,-0.10631366147903887,-0.021638305960200516,-0.09098593105693913,-0.15482264217976394,-0.1118828631970251,-0.1472738326205276,-0.06249090606528465,-0.186020879334341,-0.1982014664307431,0.018629528458385,-0.26002317451671614,-0.24422647707768763,-0.20304299360076788,-0.40142633319322507,-0.11038774903762717,-0.2967422121753632,-0.5782132980812112,-0.17742326979743223,-0.3584231387424572,-0.6968749488431852,-0.2146456306918147,-0.40753654194921013,-0.8030191566845234,-0.23947982435681214,-0.10515509446266348,-0.448489698045655,-0.11418987429397386,-0.11800522164548301,-0.6663560079092249,-0.18249021014304959,-0.1278404470912568,-0.8206572998705193,-0.22094435723710423,-0.13811740769750724,-0.9608754190299803,-0.2400875065364303,-0.014696682882719045,-0.40795506428260453,-0.12722961817120976,0.017202285315780518,-0.4272539123848602,-0.21806312681175685,0.003365662370957328,-0.284071367040009,-0.24111793380841204,-0.014192520034089157,-0.1960019010897891,-0.23366422094879705,0.059527862771720626,-0.32489225941107863,-0.14734812601443936,0.07929728920682759,-0.28091224944109033,-0.22522045631962537,0.04801370787097776,-0.17689310183564544,-0.23940529636517985,0.012998294164195866,-0.11212299248484237,-0.23372815500126096
v_sign,0.0,0.0,0.0,-0.10264081472332486,-0.019464253694238792,-0.09506662577789556,-0.14898223703245622,-0.1063568689226578,-0.15623748285721753,-0.055661184663267096,-0.18409134072461245,-0.21189436129144346,0.024853093323398086,-0.26543458010521687,-0.2619345144556507,-0.20427677705164546,-0.3952730453121907,-0.11553784807112455,-0.2945036439090946,-0.5734377353109348,-0.1870633158607362,-0.3544555059749501,-0.6936196172316831,-0.22842134846020298,-0.40088777741333886,-0.8015357347796185,-0.2564241899534838,-0.10668650460400458,-0.44060715452400856,-0.12022300066090838,-0.11997941533474342,-0.6577752556895237,-0.19480746591923778,-0.12596738676215827,-0.814071487409802,-0.238653908335954,-0.13259307380003763,-0.9560003673430316,-0.26169137246047397,-0.01654871517015018,-0.39995586023478075,-0.13425876050827434,0.019381081956186232,-0.41554844491564974,-0.23025836116214848,0.005530182369802461,-0.27449144102463263,-0.2528810493054217,-0.014094016974537408,-0.18813348719396686,-0.24490674975993623,0.05609554783489543,-0.3177672219688113,-0.15581830221883725,0.08281414879298012,-0.28276442061641455,-0.23609330151295121,0.05298147984849675,-0.17953234834222373,-0.24805883559701278,0.016987704462119904,-0.11251541623414966,-0.24079580205401524
v_sign,0.0,0.0,0.0,-0.10133197215161696,-0.013050200758793935,-0.10109535478877267,-0.14653641147295834,-0.09942949411842547,-0.1635050192898244,-0.05328392210384466,-0.17831666628647835,-0.2181750759160727,0.025116254719028983,-0.2631580062415631,-0.2676563320563639,-0.2063129742378339,-0.3951675984791362,-0.12315539882766291,-0.29934362234155004,-0.5765098390973031,-0.19488275119242532,-0.3599791728068675,-0.6986548133967717,-0.2356567003272303,-0.4078380404469848,-0.8087188480676134,-0.2629125831844151,-0.10802773497665638,-0.44141254104258,-0.12327887768729089,-0.11866108069281374,-0.6636928091955595,-0.1967934188324745,-0.12364683369202856,-0.817628841619722,-0.23749269070109988,-0.13114711959804287,-0.9572401314907814,-0.2578599691395475,-0.018852425201572376,-0.40082355504989087,-0.13323005902310864,0.02022559077208286,-0.4245998009045931,-0.23025631425376428,0.0067995144401849375,-0.2823006770843535,-0.25325183418298086,-0.014452440678270345,-0.19721658622934096,-0.24520856987457468,0.05241089507736102,-0.31961481603084657,-0.15078978340847904,0.0808540717895353,-0.2825696148122883,-0.23443122149680098,0.05096215611347678,-0.17452395729174883,-0.24865288453015433,0.013009178047239275,-0.10759221716029695,-0.24238868162636681
v_sign,0.0,0.0,0.0,-0.10031611116312672,-0.013783024207211015,-0.10315801749523461,-0.14423356866087375,-0.09395757499413616,-0.1688481844691316,-0.048060922034739474,-0.17419455180235574,-0.22708516171383777,0.03105669508827921,-0.2615266517499277,-0.27925147141864853,-0.2029125256434244,-0.3976777039908144,-0.12644921739385842,-0.2931658226998194,-0.5777356924899042,-0.2007731573760651,-0.3533327835607366,-0.6997856784825068,-0.24349085538309578,-0.40229983482591847,-0.810236398686968,-0.27210872714507434,-0.10530678598911508,-0.44421665357380236,-0.12701383219881643,-0.11214358764709176,-0.6604464632206232,-0.2026531024780163,-0.11323178442278613,-0.8160747347122185,-0.24429811001239485,-0.11886836315449512,-0.9568246708589311,-0.2652486785578195,-0.017048115545700973,-0.40134781295060795,-0.13757997489016235,0.02894984192016229,-0.4048649130267472,-0.23398817202923067,0.017363051316051564,-0.2609406688084672,-0.2538551030027633,-0.00547956175679986,-0.17424926224798457,-0.24350323036484517,0.05361673772766304,-0.31544950744718064,-0.15654305623515383,0.08931881058032447,-0.2769225318780942,-0.238291559407292,0.06337804316974797,-0.17117986596501314,-0.24922600810910397,0.02534286039763281,-0.10070058731674912,-0.24042985104118922
v_sign,0.0,0.0,0.0,-0.09644247634158364,-0.013918109759501899,-0.097293504939707,-0.1423989560409518,-0.09352099172712199,-0.1616497956490865,-0.052672027700437274,-0.1697441756044551,-0.2196280385424576,0.02481169168270583,-0.2524724362212342,-0.27267805748121704,-0.19897745791545432,-0.39659372882214444,-0.12634004009643166,-0.29211258566293397,-0.5749174983313904,-0.2024981492891815,-0.35348947354461097,-0.6963701790228924,-0.2473764869612367,-0.4029037808177474,-0.8052761017689058,-0.27793567842748945,-0.10184168206292753,-0.44032800271519934,-0.1309648770022252,-0.10753636472116183,-0.6602749057567734,-0.20979979298505216,-0.10982763141019519,-0.8140975084181703,-0.2541738267653253,-0.11643804343540616,-0.953776781125336,-0.2770415741854049,-0.012298019181752442,-0.3955495442202093,-0.14444543923186728,0.03284467816798775,-0.4168078392288171,-0.24346388400753613,0.02041332065855931,-0.2722378003726565,-0.26278209638296274,-0.0004550245173158651,-0.18029524345275438,-0.2521483149233248,0.06089665066114592,-0.3074085248084212,-0.16547242263671796,0.09070813101188817,-0.2701351805104472,-0.25024991297441157,0.06125491021869093,-0.16537251210782514,-0.26077576811949554,0.02389905161928518,-0.09545718781711977,-0.2512402340740231
v_sign,0.0,0.0,0.0,-0.09947910119085421,-0.018551374795642717,-0.10578849683068998,-0.14026758231619807,-0.09950410656255004,-0.17371629200468294,-0.04192878632858164,-0.17533977521796626,-0.23330209684516573,0.04228840173437596,-0.2607146416942154,-0.2872676807861634,-0.20153245016504592,-0.4022849134949049,-0.13291491905367062,-0.2891560928998687,-0.5830543691821499,-0.20974943431109952,-0.34658770756397067,-0.7086562507871509,-0.25549180343414224,-0.391401852685985,-0.8205335977192414,-0.28664083929971595,-0.10316021325865556,-0.4418218205341235,-0.13281804834414412,-0.10333374451283389,-0.6608467834901499,-0.21069299795279675,-0.09886973333764004,-0.8162231837970948,-0.2542187136818088,-0.09931701817913903,-0.9557015905571815,-0.277075079547905,-0.014603538763085788,-0.39203281152279196,-0.14272262335069522,0.0399194189299392,-0.4051168471568429,-0.23921998460159033,0.02151044420282939,-0.2653786958429759,-0.2593915116579231,-0.009111395076157157,-0.182031574207218,-0.25017791089082847,0.05495116213041873,-0.3005017028735718,-0.16107079184261697,0.09492300196005762,-0.2727010519763166,-0.24340569804059106,0.06452038648192251,-0.17366190473485776,-0.2551896049812278,0.020444251306063595,-0.10857764210003519,-0.24752565940281332
v_sign,0.0,0.0,0.0,-0.09232075890310126,-0.004132277915173066,-0.11446197219020497,-0.13743559928190696,-0.07306027928274052,-0.1889232617873551,-0.0462361504248586,-0.15241787913916116,-0.25340236543919986,0.03490683435228891,-0.24225856878082327,-0.3116990469187763,-0.1999268815566886,-0.3894040928435153,-0.14714810232627698,-0.2886293004973454,-0.5716307244971045,-0.22983239916708514,-0.3483481680202957,-0.6960609638127601,-0.27768804124263347,-0.39403615810580583,-0.8085239556759357,-0.3101519391283494,-0.10114441419344568,-0.4362062674928202,-0.14492260597234422,-0.10336214527710068,-0.6550763941710265,-0.23071028868895466,-0.09920277045756581,-0.809258934117023,-0.27690484034767265,-0.09921932967689802,-0.9486505786376837,-0.30036245482559093,-0.01090961513167707,-0.39221022818744133,-0.15280419222104372,0.04479489618952648,-0.40325603035326263,-0.25973104817070614,0.032160713633579,-0.2556600955247346,-0.28080079813119413,0.007562645648470713,-0.16371487964430678,-0.2699665776269311,0.06269701803012118,-0.3070923282582292,-0.1693252375347431,0.09619631873917263,-0.26434977167684576,-0.26187494018997526,0.06783469145602171,-0.1566916631104458,-0.27558767989842703,0.028370157790079627,-0.0842319315154866,-0.2670750117650867
v_sign,0.0,0.0,0.0,-0.09501251945304273,-0.016824331804505523,-0.09689725368047719,-0.13887516228749217,-0.09403283350893063,-0.1635219977689539,-0.04712502605755734,-0.16670406896335382,-0.22313160065397655,0.04261809033182905,-0.24080434258454358,-0.27871488900463814,-0.1841895661567283,-0.4051653535225749,-0.1323794062406436,-0.2684444592644315,-0.5879895956336593,-0.20971462296954024,-0.3221758338714489,-0.7118163633984957,-0.25531338801643416,-0.363316036875305,-0.8225908455005457,-0.2866754754427675,-0.08706952571999947,-0.4411182360697198,-0.13767511077378145,-0.07892643060734242,-0.6648147615535767,-0.21658841567156817,-0.06773556825851691,-0.8169022205370282,-0.2609920779814891,-0.06263393403539719,-0.9566032139309805,-0.28458264424270235,-0.000955361464249085,-0.3874495245260532,-0.15120555264720834,0.05497652771407884,-0.40459497950504647,-0.2467431380202569,0.0329609715239952,-0.2671350414821764,-0.2667998228258172,0.0011573647579262282,-0.186469360514259,-0.2589634113558774,0.06769072312691762,-0.29229886605156624,-0.1721737297676352,0.10293078830326227,-0.2534455645577933,-0.25552555153523926,0.06825398999189349,-0.15274231802568938,-0.26644751827076435,0.02218752926170769,-0.08859496089955644,-0.25849506501777436
v_sign,0.0,0.0,0.0,-0.0968165030760477,-0.010308225372865541,-0.10843325500421111,-0.14233344387870484,-0.08307016532740087,-0.1800092140118683,-0.04662707587838661,-0.15378136117272767,-0.2421554998288277,0.03685327834793452,-0.23667218157363434,-0.298985298170807,-0.18960566052898875,-0.3967951392701184,-0.1428639991948989,-0.274797806972714,-0.5804239046901211,-0.22433197059063242,-0.3313642989086449,-0.7052504783474938,-0.27258119127135017,-0.3729167149088165,-0.8182291654669526,-0.30575622039848943,-0.08916679070854366,-0.4386110620617312,-0.14285230169759822,-0.08380067027660155,-0.6567159339157012,-0.22698036413366102,-0.07412446043240943,-0.8102057343420054,-0.275069276500194,-0.06772304886892286,-0.9512038099635511,-0.3010396993134329,-0.001581441519432659,-0.39002852532837967,-0.15200271279535138,0.051943701118324186,-0.404970262137363,-0.2553141322687687,0.03603811057030501,-0.26296144259488224,-0.27830161812581466,0.011371169688606866,-0.17500167329945346,-0.2708438749645469,0.06857077927287114,-0.301158906157256,-0.16916687389876547,0.09531521571370742,-0.24896231867330534,-0.2596922274736768,0.0644424394118281,-0.14591122487321959,-0.2742553861794432,0.025422894775775653,-0.07959367914891162,-0.26742372212958915
v_sign,0.0,0.0,0.0,-0.09512846373929275,-0.0176660727450587,-0.09033879049778097,-0.14774845000487327,-0.10061232352649264,-0.15253262865931808,-0.057312722604388154,-0.18055750413041619,-0.21011553674731484,0.03345277390544334,-0.2537026703869834,-0.26305213108041214,-0.18840274449071456,-0.40584139206025255,-0.12042273441523924,-0.2726094326561764,-0.5917009950633373,-0.19454612501725227,-0.32405049183698387,-0.7199876772570578,-0.2394927830957157,-0.36387779431258527,-0.8350749805768161,-0.27110318746518874,-0.08807102193260861,-0.44789304914234346,-0.1265329716334406,-0.08115796116279995,-0.6675193767214256,-0.20031231119171988,-0.0710353693883383,-0.8206520404245456,-0.24187514576995117,-0.06385782835209691,-0.9622296872302044,-0.26464354662643297,0.002093776920662177,-0.4015747460249664,-0.1408197674199901,0.04121932508932878,-0.4037950704559674,-0.22613801576807505,0.012207200045887497,-0.25925060996445043,-0.23699102647263345,-0.016370774343055287,-0.17448282061660242,-0.22422335495927984,0.07544508665346612,-0.3100184283299043,-0.16337500977602556,0.09341966933216939,-0.2698524903588818,-0.23300540961187968,0.0572848136391303,-0.17411547012082576,-0.23637340207902105,0.019184844377899354,-0.11651297789881458,-0.2247074042240453
v_sign,0.0,0.0,0.0,-0.10528150471664964,-0.020629610760916822,-0.09338924278859917,-0.15426331504133212,-0.10506485980244432,-0.1571269726677172,-0.05902992180381127,-0.18060101779870238,-0.21547876329303006,0.026896365800020118,-0.25530760631098254,-0.2687283279797004,-0.19006428830804817,-0.4048493661040666,-0.12399321423536859,-0.275064719799366,-0.5910787385349663,-0.1981129307317951,-0.3264103668545999,-0.7176113541101593,-0.2426639889786573,-0.3653541958558641,-0.8314504332364908,-0.2735863645089693,-0.09030873338220528,-0.4459861230702314,-0.12848518605370185,-0.08487535917279276,-0.6629033980461729,-0.20411707903635296,-0.07447469821522334,-0.8183447198084965,-0.24747771861401402,-0.06637197782680129,-0.9602446812979875,-0.27115477609344296,-0.0014789024351655397,-0.4004118564099988,-0.14127764196859807,0.03604710596091046,-0.40081686204127714,-0.2285821447792395,0.009588242529299431,-0.261407564825862,-0.24362011018508822,-0.018459249974579275,-0.17970675573617706,-0.23369631878519903,0.0707692677937411,-0.3108970865189275,-0.16231288522686438,0.09108975835762977,-0.2713708237135937,-0.2336107641038022,0.05341851763017909,-0.17617925498034306,-0.2399912075735776,0.012706324516713897,-0.1189049593701661,-0.2305741245563575
v_sign,0.0,0.0,0.0,-0.10079030008421569,-0.024646124962500224,-0.09062781173804202,-0.15119871104153107,-0.10889802364210786,-0.15252884586349513,-0.05569155957600077,-0.18501720703900912,-0.20996313196448727,0.032928790594091914,-0.2565558663091447,-0.26238271372358674,-0.18142910940496798,-0.41109194168025426,-0.1189438184789499,-0.27133678842059294,-0.596359882023726,-0.18939073465198442,-0.32695908521639433,-0.7229089998633949,-0.22929593972620493,-0.36831508541784014,-0.8347937386348817,-0.25645684424725573,-0.08072429122032092,-0.45116448930368996,-0.12326634129964882,-0.07610225022825162,-0.6707589207041287,-0.19462137514679992,-0.06668292014929332,-0.8235744433305795,-0.23365434352324427,-0.056209959353575666,-0.9656536229838829,-0.2536799575992761,0.008516873795564919,-0.4058912147499358,-0.13588336256858616,0.03370883842941565,-0.39937398496062837,-0.2166587210633361,0.0020236156606711565,-0.2577472065299824,-0.22758342003595075,-0.02217133216365241,-0.18268348997656156,-0.21522784281068214,0.0825990786095474,-0.318552277017052,-0.1568771382126887,0.0866867047187527,-0.27381147921240073,-0.21668932317535353,0.04969517773322966,-0.1804503518556112,-0.21685016277576502,0.018108595772221278,-0.13223397018210278,-0.20432293320383876
v_sign,0.0,0.0,0.0,-0.10732785641195314,-0.021285227538934703,-0.08844632377007092,-0.16252805364964143,-0.10565759745611021,-0.15095874725439204,-0.067887044868579,-0.18335755315744706,-0.20917691285135345,0.020026269977756445,-0.2556026684879649,-0.2619940343727351,-0.19024743474447217,-0.40682596890960115,-0.11852949607377039,-0.27788009090793775,-0.5959057337020685,-0.1916051511440818,-0.3291452850368676,-0.7229009983570497,-0.2349762239120713,-0.3663988454644467,-0.8365946440486957,-0.26468945317959547,-0.0912056531865131,-0.4482711520583929,-0.12472855867837568,-0.08458537433858014,-0.6672370600647604,-0.1980703551659314,-0.07418710706966697,-0.8210130663309159,-0.23888411967243914,-0.06342399365609071,-0.963391155292371,-0.26048969064656485,-0.0023207338865419394,-0.40404068252304337,-0.13884805122573166,0.028735107892900277,-0.40193751743836476,-0.22054372897476196,-0.005903163962537339,-0.26087260073486934,-0.23157801730292168,-0.03487998115839345,-0.18248393073765748,-0.22001088827155058,0.07345082178634495,-0.31506488133660626,-0.1612151637217174,0.07998285594541026,-0.2682727800571738,-0.22519057257371938,0.03606631435494041,-0.17484133209765915,-0.2272185268115068,-0.004131372899158205,-0.1252830133989185,-0.21557456404241473
v_sign,0.0,0.0,0.0,-0.10867998026494059,-0.02898885892009073,-0.07351869836102089,-0.17515640494790957,-0.12075635219830307,-0.12505464295759938,-0.09363250404915212,-0.19429785965473176,-0.1754494937548311,0.00012022755559632704,-0.2563343574505213,-0.22142312967699374,-0.1969351917785576,-0.41699592365308985,-0.10261263488568625,-0.2823368662109232,-0.6034754109477235,-0.16813318655083698,-0.33398887516423137,-0.7282347268194408,-0.20302190579784574,-0.37278727940774325,-0.8390564458758405,-0.22655551612374605,-0.09587835478769151,-0.4546496592460008,-0.11330879448080289,-0.08989705947710522,-0.6728740303202886,-0.18228494189710184,-0.08222930410580517,-0.8247213307171257,-0.21946907377391972,-0.07321141886548935,-0.9687700579300417,-0.23690644357198437,-0.00516497578841821,-0.4089976704055548,-0.13079669822271447,0.01159587099627281,-0.38636091927390664,-0.20990309157190504,-0.021455349125762923,-0.24898113782892606,-0.22260120623985188,-0.04372834795090478,-0.1827676789484103,-0.21037055933036145,0.06914394159734875,-0.3207471656728378,-0.15509013390981807,0.06314013559550187,-0.24616658517208506,-0.21275348227244614,0.019859238794063257,-0.1572065843793638,-0.21542431183968755,-0.014368676552957803,-0.11768272194931748,-0.20435526775990545
v_sign,0.0,0.0,0.0,-0.11214479167925276,-0.0346875459245747,-0.0677762876842707,-0.17859369602245045,-0.13203481493657973,-0.11557844657303161,-0.09520002594058824,-0.2024329272030542,-0.16294144652820622,0.001712567861057139,-0.259700982569784,-0.2067542710086115,-0.19866624654429474,-0.42107395261672376,-0.09491825083476783,-0.2847371849714872,-0.6078212394177146,-0.1577737883946459,-0.3349464095486279,-0.7325394756944954,-0.1938687315271364,-0.3742685739591472,-0.8424842538438778,-0.2190156711719616,-0.10032007210458303,-0.4541482158257831,-0.10872967600943306,-0.0929296854326258,-0.6754980911402245,-0.17377333987234295,-0.08800286188419246,-0.8281814416121902,-0.21190063933962172,-0.08360364202075693,-0.9691543916862128,-0.23184088534206393,-0.01128833762985268,-0.40536863680472074,-0.12878275292041397,0.016069058647041643,-0.40850893313063136,-0.20643453298464945,-0.019700231226062695,-0.2729614016728213,-0.22241273159758504,-0.04708809916347898,-0.1955166674608741,-0.2137882678993729,0.0614017076457488,-0.3135867845181143,-0.1547571318402985,0.06256245593265161,-0.25822330883354516,-0.21610098621335927,0.019095641193454766,-0.1682772227440797,-0.2208651092565222,-0.018190572336229612,-0.11947029994817814,-0.21137154738643615
